object_id,url,標題,價格(元/月),押金(元),管理費(元),地址,行政區,路段,緯度,經度,格局,房,廳,衛,廚,陽台,可住人數,房型,建物型態,坪數,樓層,總樓層,最短租期(月),刊登日,出租方類型,特色標籤
9gdsozozmloe9wk8,https://www.dd-room.com/object/9gdsozozmloe9wk8,捷運台電大樓3分【超值租案】租屋補助★師大首選★飲水機,11500,23000,0,臺北市中正區羅斯福路三段,中正區,羅斯福路三段,25.0210343,121.5293258,1房1衛,1,0,1,0,0,2,獨立套房,apt,3,5,5,12,2026-07-14,broker,租金補貼
pujn3scgvdgkkryh,https://www.dd-room.com/object/pujn3scgvdgkkryh,士林區.芝山站.可寵.1F獨立陽台.舒適設計感1+1房1廳1衛1F,32888,65776,0,臺北市士林區至誠路二段,士林區,至誠路二段,25.1014323,121.5278885,2房1廳1衛1廚1陽台,2,1,1,1,1,2,整層,apt,20,1,2,12,2026-07-14,escrow,氣密窗、對外窗、水泥隔間、可開伙、可養貓、可養狗、可養其他寵物、有陽台、租金補貼
ol99ogdrijtwmjjl,https://www.dd-room.com/object/ol99ogdrijtwmjjl,大安區.雙捷運(麟光.六張犁).溫馨設計感單人套房502,13888,27776,0,臺北市大安區樂業街159巷11號5樓,大安區,樂業街,25.0209875,121.5519036,1房1廳1衛,1,1,1,0,0,2,獨立套房,apt,6,5,5,12,2026-07-14,escrow,水泥隔間、氣密窗、對外窗
cxusoldzcbyex6ly,https://www.dd-room.com/object/cxusoldzcbyex6ly,中山區.行天宮/中山國中站.雙捷運.大露台.明亮設計感一房一廳9F,25888,51776,0,臺北市中山區民生東路三段,中山區,民生東路三段,25.0579063,121.5406308,1房1廳1衛1陽台,1,1,1,0,1,1,雅房,elevator,8,9,9,12,2026-07-14,escrow,對外窗、水泥隔間、租金補貼、有電梯
yqxbi01xgphbbo1h,https://www.dd-room.com/object/yqxbi01xgphbbo1h,近捷運古亭【挑高1房1廳】可補助★飯店管理★獨洗陽台,33500,67000,2224,臺北市大安區杭州南路二段,大安區,杭州南路二段,25.0309225,121.5222968,1房1廳1衛1陽台,1,1,1,0,1,1,整層,elevator,10,1,8,12,2026-07-14,broker,可開伙、有電梯、有陽台、租金補貼
1hq4qunnsalsm0oq,https://www.dd-room.com/object/1hq4qunnsalsm0oq,美麗華X西湖捷運站  獨立庭院 1房1廳,34000,64000,1300,臺北市內湖區內湖路一段,內湖區,內湖路一段,25.0799008,121.575434,1房1廳1衛1廚1陽台,1,1,1,1,1,1,整層,elevator,13,1,5,12,2026-07-14,individual,可開伙、有電梯、對外窗、垃圾代收、包裹代收、免仲介費、租金補貼、可入籍、有陽台、可報稅、水費照台水、電費照台電
kgawegave2o0q2hk,https://www.dd-room.com/object/kgawegave2o0q2hk,捷運忠孝復興5分【優質租案】有電梯★獨洗衣機★大面採光,23999,47998,0,臺北市大安區忠孝東路三段,大安區,忠孝東路三段,25.0417942,121.537076,1房1衛,1,0,1,0,0,2,獨立套房,elevator,6,5,7,12,2026-07-14,broker,有電梯
ouknidt9jwfkaew8,https://www.dd-room.com/object/ouknidt9jwfkaew8,捷運忠孝復興5分【優質租案】有電梯★垃圾代收★獨立衛浴,17999,35998,0,臺北市大安區忠孝東路三段,大安區,忠孝東路三段,25.0417942,121.537076,1房1衛,1,0,1,0,0,2,獨立套房,elevator,2,5,7,12,2026-07-14,broker,有電梯、垃圾代收
ananjmwlsiybbi9k,https://www.dd-room.com/object/ananjmwlsiybbi9k,捷運中山國中站2分【超值租案】可補助★洗脫烘★採光佳,15699,31398,0,臺北市中山區錦州街,中山區,錦州街,25.0602546,121.5271948,1房1衛,1,0,1,0,0,2,獨立套房,apt,4,2,5,12,2026-07-14,broker,租金補貼
1jozgg6qvatxymrd,https://www.dd-room.com/object/1jozgg6qvatxymrd,捷運昆陽5分【超值租案】低樓層★共用廚房★小資首選,10000,20000,0,臺北市南港區昆陽街,南港區,昆陽街,25.0514814,121.5936232,1房1衛,1,0,1,0,0,2,獨立套房,house,3,2,2,12,2026-07-14,broker,
ilfxbu2kpttlsgjg,https://www.dd-room.com/object/ilfxbu2kpttlsgjg,捷運昆陽5分【超值租案】免爬梯★共用廚房★小資首選,9500,19000,0,臺北市南港區昆陽街,南港區,昆陽街,25.0514814,121.5936232,1房1衛,1,0,1,0,0,2,獨立套房,house,2,1,2,12,2026-07-14,broker,
kzjrw5npmkxxcopp,https://www.dd-room.com/object/kzjrw5npmkxxcopp,捷運昆陽5分【超值租案】免爬梯★共用廚房★精緻裝潢,9499,18998,0,臺北市南港區昆陽街,南港區,昆陽街,25.0514814,121.5936232,1房,1,0,0,0,0,1,整層,house,2,1,2,12,2026-07-14,broker,
ifbfqxphsdqyozad,https://www.dd-room.com/object/ifbfqxphsdqyozad,★保安街★寧夏夜市★大橋頭捷運★可貓★收垃圾,14000,0,0,臺北市大同區保安街,大同區,保安街,25.059116,121.5125116,1房1廳1衛,1,1,1,0,0,2,分租套房,apt,7,3,2,3,2026-07-14,broker,可養貓、對外窗、垃圾代收、電費照台電
edzx4opcxipeurae,https://www.dd-room.com/object/edzx4opcxipeurae,兆基社會住宅🏠友善屋源🧡南港.研究院.全新裝潢.三房.可,36000,72000,0,臺北市南港區研究院路二段,南港區,研究院路二段,25.0393798,121.6174071,3房2廳2衛1陽台,3,2,2,0,1,3,整層,apt,21.7,1,3,12,2026-07-14,broker,可無火煮食、可養貓、可報稅、可入籍、社會住宅、免仲介費、有陽台、可開伙、租金補貼
mo5pp8iuttexqlzk,https://www.dd-room.com/object/mo5pp8iuttexqlzk,兆基社會住宅🏠友善屋源🧡中山國小站.低樓層.兩房.可租補,30000,60000,0,臺北市中山區林森北路,中山區,林森北路,25.0485295,121.5244036,2房2廳1衛1陽台,2,2,1,0,1,2,整層,apt,24.1,2,5,12,2026-07-14,broker,可無火煮食、可報稅、可入籍、社會住宅、免仲介費、有陽台、可開伙、租金補貼
82drmm9vlkkatdcl,https://www.dd-room.com/object/82drmm9vlkkatdcl,★內湖路★美麗華★電梯房★陽台★可貓★收垃圾★,24000,0,0,臺北市內湖區內湖路一段,內湖區,內湖路一段,25.0799008,121.575434,1房1衛1陽台,1,0,1,0,1,2,分租套房,elevator,10,3,5,12,2026-07-14,broker,可養貓、可養狗、可養其他寵物、對外窗、有電梯、包裹代收、定期清潔、垃圾代收、租金補貼
pvumlcjwwgmm6ln3,https://www.dd-room.com/object/pvumlcjwwgmm6ln3,兆基社會住宅🏠友善屋源❤️市政府捷運站/有電梯/陽台,21000,42000,500,臺北市信義區基隆路一段,信義區,基隆路一段,25.0486217,121.5687628,1房1衛1陽台,1,0,1,0,1,2,獨立套房,elevator,7.5,3,5,12,2026-07-14,broker,可無火煮食、可報稅、有電梯、有陽台、可入籍、社會住宅、免仲介費、可開伙、租金補貼
z0loh035ecokxaf9,https://www.dd-room.com/object/z0loh035ecokxaf9,★四維路★仁愛醫院★大安捷運★租補★可貓,24500,0,0,臺北市大安區四維路,大安區,四維路,25.0353359,121.5481086,1房1衛,1,0,1,0,0,2,分租套房,apt,7,5,5,12,2026-07-14,broker,可養貓、對外窗、垃圾代收、租金補貼
tuv29npzi1idmbzj,https://www.dd-room.com/object/tuv29npzi1idmbzj,兆基社會住宅🏠友善屋源🧡泉隱村優質出租｜舒適寧靜溫泉房,20000,40000,2701,臺北市北投區新民路,北投區,新民路,25.1407075,121.5121604,1房1衛1陽台,1,0,1,0,1,1,整層,elevator,12.7,3,5,12,2026-07-14,broker,有電梯、可無火煮食、免仲介費、社會住宅、租金補貼、可報稅、可入籍、可開伙
0kdztkdbkbmikae8,https://www.dd-room.com/object/0kdztkdbkbmikae8,兆基社會住宅🏠友善屋源🧡西門町商圈🚇稀有一樓🏠可租補,29800,59600,0,臺北市萬華區雅江街,萬華區,雅江街,25.0439843,121.5016185,2房2廳1衛,2,2,1,0,0,2,整層,apt,24.4,1,4,12,2026-07-14,broker,可無火煮食、免仲介費、社會住宅、租金補貼、可報稅、可入籍、可開伙
hyyi6e5p88laetrp,https://www.dd-room.com/object/hyyi6e5p88laetrp,★華街街★京站旁★台北車站★短租議★電梯★,10500,0,0,臺北市大同區華陰街,大同區,華陰街,25.0497801,121.5172886,1房1衛,1,0,1,0,0,2,分租套房,apt,3,6,8,1,2026-07-14,broker,有電梯、對外窗
1nnbvxoqrvxuqbdt,https://www.dd-room.com/object/1nnbvxoqrvxuqbdt,中正區.捷運公館站.可貓狗.台灣大學.獨立陽台.舒適溫馨感三房二廳3F,41000,82000,0,臺北市中正區汀州路三段,中正區,汀州路三段,25.0183584,121.5276343,3房2廳1衛1廚1陽台,3,2,1,1,1,3,整層,apt,25,3,4,12,2026-07-14,escrow,可養貓、可養狗、可開伙、對外窗、電費照台電、水費照台水、有陽台、水泥隔間
oqkwb1tgtqefdcp6,https://www.dd-room.com/object/oqkwb1tgtqefdcp6,捷運台電大樓1分【超值電梯】養寵洽★垃圾代收★獨立陽台,15500,31000,500,臺北市大安區師大路,大安區,師大路,25.0218269,121.528185,1房1衛1陽台,1,0,1,0,1,2,獨立套房,elevator,4,5,7,12,2026-07-14,broker,可開伙、有電梯、垃圾代收、有陽台
i39dfjzk4ax3idxk,https://www.dd-room.com/object/i39dfjzk4ax3idxk,捷運士林站【超值租案】採光優★女性首選★獨立衛浴,8499,16998,0,臺北市士林區文林路,士林區,文林路,25.1034787,121.5194153,1房1衛,1,0,1,0,0,2,獨立套房,apt,4,4,4,12,2026-07-13,broker,
dmafhbaetc13esmo,https://www.dd-room.com/object/dmafhbaetc13esmo,近捷運士林【超值租案】可補助★入籍★採光優,12999,25998,0,臺北市士林區後街,士林區,後街,25.0981428,121.5248768,1房1衛,1,0,1,0,0,2,獨立套房,apt,4,2,4,12,2026-07-13,broker,租金補貼、可入籍
fl26pfe8dxucbcgo,https://www.dd-room.com/object/fl26pfe8dxucbcgo,捷運唭哩岸【優質3房2衛】可補助★有陽台★皆有窗,31999,63998,0,臺北市北投區尊賢街,北投區,尊賢街,25.1158344,121.5078101,3房2廳2衛2陽台,3,2,2,0,2,3,整層,apt,27,4,5,12,2026-07-13,broker,可開伙、有陽台、租金補貼
ngg1vkmhjc77jfr9,https://www.dd-room.com/object/ngg1vkmhjc77jfr9,靜心中學【超值3房2衛】租屋補助★報稅入籍★房皆有窗,29999,59998,0,臺北市文山區興隆路二段,文山區,興隆路二段,24.99929,121.5472572,3房2廳2衛1陽台,3,2,2,0,1,3,整層,apt,20,5,5,12,2026-07-13,broker,可開伙、有陽台、租金補貼、可入籍
yh1lhsyfwzhqebjl,https://www.dd-room.com/object/yh1lhsyfwzhqebjl,捷運永春2分【優質租案】洗衣機★有陽台★採光優,18999,37998,0,臺北市信義區虎林街,信義區,虎林街,25.0371893,121.5772788,1房1衛1陽台,1,0,1,0,1,2,獨立套房,apt,5,5,5,12,2026-07-13,broker,可開伙、有陽台
6hhlbenbmzegwpgr,https://www.dd-room.com/object/6hhlbenbmzegwpgr,近公車站牌0986788231,12000,24000,0,臺北市松山區新中街6巷20號,松山區,新中街,25.0607645,121.5603214,,0,0,0,0,0,2,分租套房,apt,8,2,4,12,2026-07-13,individual,對外窗、水泥隔間、電費照台電、社會住宅
trdg1achd5wumpgp,https://www.dd-room.com/object/trdg1achd5wumpgp,近捷運南港站【超值租案】雙面採光★獨洗衣機★獨立陽台,14999,29998,0,臺北市南港區重陽路,南港區,重陽路,25.0569437,121.5998567,1房1衛,1,0,1,0,0,2,獨立套房,apt,18,6,6,12,2026-07-13,broker,
5vdcgciyb9chpqhf,https://www.dd-room.com/object/5vdcgciyb9chpqhf,捷運民權西路【挑高獨戶】可短租★新大樓★大空間,37000,74000,1600,臺北市中山區德惠街,中山區,德惠街,25.0668554,121.522377,1房1廳1衛1陽台,1,1,1,0,1,1,整層,elevator,17,12,15,12,2026-07-13,broker,可開伙、有電梯、有陽台
ox3end5grbj2w6iv,https://www.dd-room.com/object/ox3end5grbj2w6iv,近捷運劍南路【秒殺租案】大面採光★獨立衛浴★聯發科辦公室,11990,23980,0,臺北市內湖區內湖路一段,內湖區,內湖路一段,25.0799008,121.575434,1房1衛,1,0,1,0,0,2,獨立套房,apt,4,5,5,12,2026-07-13,broker,
pfxy4sj2vc4rcy43,https://www.dd-room.com/object/pfxy4sj2vc4rcy43,志成公園【超值租案】可補助★可養寵★採光優,10398,20796,0,臺北市士林區福林路,士林區,福林路,25.1001368,121.5356546,1房1衛,1,0,1,0,0,2,獨立套房,apt,4,4,4,12,2026-07-13,broker,租金補貼
dvynl1pkt3kk3t49,https://www.dd-room.com/object/dvynl1pkt3kk3t49,近捷運世貿站【優質租案】垃圾代收★獨洗,15999,31998,250,臺北市信義區莊敬路,信義區,莊敬路,25.0339173,121.5612988,1房1衛,1,0,1,0,0,2,獨立套房,elevator,4,3,7,12,2026-07-13,broker,有電梯、垃圾代收
gyhjhkfgpjnpkerb,https://www.dd-room.com/object/gyhjhkfgpjnpkerb,捷運中山2分【優質租案】可補助★全新裝潢★南西商圈,23499,46998,0,臺北市大同區赤峰街,大同區,赤峰街,25.0552168,121.5196301,1房1衛1陽台,1,0,1,0,1,2,獨立套房,apt,4,4,5,12,2026-07-13,broker,有陽台、租金補貼
tps6urzfg8n3pxhj,https://www.dd-room.com/object/tps6urzfg8n3pxhj,捷運中山2分【優質租案】全新裝潢★衛浴有窗★南西商圈,22999,45998,0,臺北市大同區赤峰街,大同區,赤峰街,25.0552168,121.5196301,1房1衛,1,0,1,0,0,2,獨立套房,apt,4,5,5,12,2026-07-13,broker,
iedycrbasvpyoc3w,https://www.dd-room.com/object/iedycrbasvpyoc3w,葫蘆國小【超值租案】可補助★流理臺★獨洗衣機,14998,29996,0,臺北市士林區延平北路五段,士林區,延平北路五段,25.0811652,121.5105537,1房1衛,1,0,1,0,0,2,獨立套房,apt,8,3,3,12,2026-07-13,broker,可開伙、租金補貼
rewuf1618kyoqhbd,https://www.dd-room.com/object/rewuf1618kyoqhbd,捷運士林站2分【超值租案】可補助★免爬梯★貓可洽,11500,23000,0,臺北市士林區美德街,士林區,美德街,25.0961112,121.5249278,1房1衛,1,0,1,0,0,2,獨立套房,apt,3,1,4,12,2026-07-13,broker,租金補貼
adnwqd06pqvk8hsz,https://www.dd-room.com/object/adnwqd06pqvk8hsz,捷運中山1分【優質租案】有電梯★警衛管理★獨洗衣機,19999,39998,600,臺北市中山區南京西路,中山區,南京西路,25.0525017,121.5213531,1房1衛,1,0,1,0,0,2,獨立套房,elevator,5,13,13,12,2026-07-13,broker,有電梯
ilx2grbopneatb1f,https://www.dd-room.com/object/ilx2grbopneatb1f,可租補｜捷運忠孝敦化站｜採光大面窗套房｜機能強可拎包入住,14000,28000,0,臺北市大安區延吉街,大安區,延吉街,25.0335105,121.557167,1房1衛,1,0,1,0,0,2,分租套房,apt,3,3,4,12,2026-07-13,broker,對外窗、水泥隔間、租金補貼
p5rlr3g4uaspwdx1,https://www.dd-room.com/object/p5rlr3g4uaspwdx1,可租補｜台電大樓站｜師大優質套房｜一卡皮箱拎包入住,12500,25000,0,臺北市大安區泰順街,大安區,泰順街,25.0250271,121.5314639,1房1衛,1,0,1,0,0,2,分租套房,apt,3,2,4,12,2026-07-13,broker,有飲水機、租金補貼
ef9rnbklztmxjksx,https://www.dd-room.com/object/ef9rnbklztmxjksx,近捷運北門【優質電梯】補助入籍★含機車位★小廚房,27999,55998,800,臺北市大同區南京西路,大同區,南京西路,25.0537899,121.5156011,1房1衛1陽台,1,0,1,0,1,2,獨立套房,elevator,8,7,14,12,2026-07-13,broker,可開伙、有電梯、有陽台、租金補貼、可入籍
crycc8kg0tknrhuy,https://www.dd-room.com/object/crycc8kg0tknrhuy,芝山站/採光電梯雅房/代收垃圾/有管理員代收信件包裹/限女生,8000,17000,0,臺北市士林區中山北路五段,士林區,中山北路五段,25.1017715,121.5260559,1房,1,0,0,0,0,1,雅房,elevator,3,8,7,12,2026-07-13,broker,對外窗、垃圾代收、包裹代收、電費照台電
o1srcnzpfamrr6d6,https://www.dd-room.com/object/o1srcnzpfamrr6d6,近劍潭站｜4房2陽台｜可開伙｜家具家電齊全｜生活機能佳,38500,77000,0,臺北市士林區承德路四段,士林區,承德路四段,25.0902764,121.5173712,4房2廳2衛1廚2陽台,4,2,2,1,2,4,整層,apt,32.9,5,5,12,2026-07-13,broker,可開伙、對外窗、水泥隔間、電費照台電、水費照台水、有陽台
xujoncgntzfbdurh,https://www.dd-room.com/object/xujoncgntzfbdurh,近捷運市政府【豪邸2房1廳】警衛管理★有陽台★樓中樓,51999,103998,0,臺北市信義區基隆路一段,信義區,基隆路一段,25.0486217,121.5687628,2房1廳1衛1陽台,2,1,1,0,1,2,整層,elevator,14,10,13,12,2026-07-13,broker,可開伙、有電梯、有陽台
bppjdk6p8g0peh6o,https://www.dd-room.com/object/bppjdk6p8g0peh6o,天母幽靜景觀別墅,86000,172000,0,臺北市士林區德行東路,士林區,德行東路,25.1088269,121.5315571,4房3廳3衛1廚2陽台,4,3,3,1,2,4,整層,house,75,999,2,12,2026-07-13,broker,可開伙、水泥隔間、對外窗、電費照台電、水費照台水、有陽台
610248cff0e54845a4383e31,https://www.dd-room.com/object/610248cff0e54845a4383e31,天母大空間優質社區,170000,340000,9100,臺北市士林區天母北路,士林區,天母北路,25.1201281,121.526482,5房2廳4衛1廚4陽台,5,2,4,1,4,5,整層,elevator,96.5,11,11,12,2026-07-13,broker,可開伙、水泥隔間、有電梯、對外窗、垃圾代收、包裹代收、水費照台水、電費照台電、有陽台
c6fvy9lwrgcgawof,https://www.dd-room.com/object/c6fvy9lwrgcgawof,👍古亭東門MRT｜靜巷綠蔭｜日式新穎美屋含管理費,33000,66000,0,臺北市大安區杭州南路二段,大安區,杭州南路二段,25.0309225,121.5222968,1房1衛1廚1陽台,1,0,1,1,1,1,整層,elevator,11,4,8,12,2026-07-12,broker,可無火煮食、對外窗、有電梯、水泥隔間、垃圾代收、包裹代收、水費照台水、電費照台電、有陽台
1wb43qmlkgiwlbco,https://www.dd-room.com/object/1wb43qmlkgiwlbco,☀️松江南京站/24H管理近公園採光2房,42000,84000,6630,臺北市中山區松江路,中山區,松江路,25.0720372,121.5314822,2房1廳1衛1廚1陽台,2,1,1,1,1,2,整層,elevator,27,3,7,12,2026-07-12,broker,可無火煮食、對外窗、有電梯、水泥隔間、垃圾代收、包裹代收、電費照台電、水費照台水、有陽台
64w0xqqbwxvpifj4,https://www.dd-room.com/object/64w0xqqbwxvpifj4,美/日僑學校★三房2樓美寓,42000,84000,0,臺北市士林區中山北路六段,士林區,中山北路六段,25.1032702,121.5250883,3房2廳2衛1廚2陽台,3,2,2,1,2,3,整層,apt,33.6,2,5,12,2026-07-12,broker,可開伙、水泥隔間、對外窗、電費照台電、水費照台水、有陽台
tbxmrlsv8sunuf6m,https://www.dd-room.com/object/tbxmrlsv8sunuf6m,北投公園優質溫泉套房【可租屋補助】,22000,44000,1890,臺北市北投區光明路,北投區,光明路,25.1361231,121.5054011,1房1衛1陽台,1,0,1,0,1,2,獨立套房,elevator,11,6,12,12,2026-07-12,broker,可無火煮食、對外窗、有電梯、水泥隔間、垃圾代收、包裹代收、水費照台水、電費照台電、有陽台、租金補貼
6rxht4ac3e6t7byv,https://www.dd-room.com/object/6rxht4ac3e6t7byv,振興醫院◆多樓層庭院住家,135000,270000,12101,臺北市北投區明德路,北投區,明德路,25.1151274,121.5220539,5房2廳3衛1廚3陽台,5,2,3,1,3,5,整層,elevator,90.2,1,14,12,2026-07-12,broker,對外窗、可開伙、電費照台電、水費照台水、垃圾代收、包裹代收、水泥隔間、有陽台、可報稅、氣密窗
6dtnc2soomppnhgm,https://www.dd-room.com/object/6dtnc2soomppnhgm,社子商圈二樓分租套房-E,8500,17000,0,臺北市士林區延平北路五段,士林區,延平北路五段,25.0811652,121.5105537,1房1衛,1,0,1,0,0,2,分租套房,apt,4,2,4,12,2026-07-12,broker,水泥隔間
